index,critical_temp
156,65.21269622472349
157,63.68130135521846
158,60.7202115564448
159,63.82928831678658
160,64.62557256336643
161,71.49761618213168
162,70.44201925962824
163,43.37182417413527
164,41.84610942135206
165,53.95086405374962
166,49.9981158603885
167,65.71510881503463
168,66.16490729944772
169,65.82537608960178
170,42.480962650202116
171,56.36956680938517
172,40.719323990680806
173,14.097121832496605
174,37.58022311760765
175,29.440002485581836
176,33.81632510448172
177,36.16029662101717
178,70.73538062201627
179,28.361157084770774
180,77.0998789144551
181,33.70360831310535
182,24.804119129513992
183,27.49903709770009
184,64.74064839180588
185,64.96528982132915
186,63.065212592329324
187,63.56861219896137
188,66.4285770180247
189,66.23956996399028
190,67.0191661706418
191,26.151994802876658
192,66.13004857071004
193,70.09170679301101
194,98.143184735089
195,84.70768417143049
196,95.94686925902258
197,96.13502959435891
198,71.18010595737616
199,71.0901485245765
200,67.40043310998843
201,74.06993203613737
202,78.02537402952925
203,73.66017197597961
204,62.64010726765205
205,78.74178330762788
206,57.335832766129734
207,65.82537608960178
208,70.96908593394781
209,78.9021837460005
210,72.07512657419477
211,67.57209086096674
212,66.51843180038298
213,70.30318158891177
214,67.27252850673969
215,63.8846423153088
216,66.28346876323329
217,59.70446000121091
218,65.82537608960178
219,26.111669359333007
220,70.73538062201627
221,28.361157084770774
222,24.72857547106078
223,66.8339581573577
224,66.5477430312202
225,54.610098396118254
226,70.09170679301101
227,66.80849776569542
228,95.4494483139382
229,59.20685980158411
230,27.934728668940558
231,62.8066556903127
232,63.615791846971
233,66.04955851429224
234,66.52292772666934
235,66.75974061728004
236,49.10367816884238
237,49.904976064935596
238,51.44730236766204
239,54.956116930210065
240,57.59223558420195
241,65.16461052581147
242,63.68340192489793
243,63.626588902299964
244,65.66390755824264
245,79.22174888111493
246,80.2484209017245
247,79.4951629360809
248,63.57355778978381
249,63.557466897120214
250,66.68795321712861
251,66.7435579984406
252,70.1397576317288
253,71.64209260341474
254,67.40616233925417
255,76.04336470870987
256,76.04336470870987
257,59.14394483501477
258,66.05474900038789
259,24.500764294907114
260,80.60227074360142
261,75.89075206103712
262,60.71093987492798
263,60.48641594156927
264,56.94264198864931
265,51.148391671230286
266,69.66853254728699
267,80.10174444322234
268,53.56325968756469
269,79.88221453220854
270,66.20918408152875
271,71.89446710632882
272,95.94686925902258
273,80.6902587824093
274,80.77572752540797
275,80.86155791834719
276,80.98480288117227
277,81.79137485594347
278,32.36988286051115
279,41.69076322660512
280,-8.919647111602679
281,-8.934868199513618
282,24.500764294907114
283,-9.016055016932423
284,64.48398177475894
285,66.20918408152875
286,70.43516720493895
287,24.567235253199897
288,64.44827184532807
289,80.59302124589033
290,80.59302124589033
291,63.929125070555735
292,71.64209260341474
293,31.86866135793963
294,25.227909707051985
295,95.94686925902258
296,66.63808775299378
297,35.11194607131065
298,50.921157728007806
299,30.819919633376337
300,28.361157084770774
301,24.72857547106078
302,71.514737413613
303,77.83620259691139
304,77.51443343630947
305,65.0218509250032
306,63.97667572589359
307,64.49422559303088
308,66.71820630668324
309,63.97667572589359
310,66.7893901940646
311,54.817286503555714
312,17.566288501399608
313,8.743743346608873
314,75.55981186298345
315,71.49761618213168
316,31.11651639626009
317,62.51781022531191
318,61.35148396014866
319,56.80204375620932
320,71.49761618213168
321,59.339232288649775
322,65.13122684183324
323,61.48631762631326
324,66.13004857071004
325,66.08738451249397
326,63.89106295138573
327,27.227919301124395
328,28.75840800339006
329,23.197208153110452
330,79.88221453220854
331,38.3060270200114
332,24.72857547106078
333,21.11250980617075
334,21.16551365144729
335,19.42346022540086
336,19.597453635496134
337,19.720643544423677
338,20.67738513550953
339,20.538260657101965
340,22.698051163903415
341,19.414014313401886
342,19.536630466251523
343,24.553804385367634
344,66.7893901940646
345,62.65439292521646
346,77.62555895335737
347,64.63182859430694
348,84.19986493892259
349,67.30844014016881
350,67.1320651518947
351,67.10554489111823
352,71.11259021902384
353,70.7134750095762
354,79.88221453220854
355,65.03597095843006
356,61.50492035629008
357,62.99681995154938
358,45.86753211879864
359,57.282272853354534
360,58.097426263448604
361,70.09170679301101
362,77.12404502384672
363,75.3399828270208
364,74.19433150796553
365,39.6065128307015
366,35.61881889436411
367,36.6280586490056
368,62.25062106748663
369,57.808418163004724
370,70.09170679301101
371,41.02110855863118
372,44.134995443304554
373,58.07114022115463
374,34.15537991083515
375,33.383266633895396
376,33.20569740936048
377,33.199811327051066
378,61.14006409484751
379,56.172010520769
380,65.07527496783013
381,64.59778671335278
382,54.380236838048994
383,61.937230526757155
384,68.37176818481262
385,72.09294293287363
386,23.619748215832153
387,24.65542809652881
388,23.848130238941422
389,23.60893515041011
390,67.40616233925417
391,24.972121554278424
392,26.44695825994063
393,73.70019307393329
394,14.097121832496605
395,65.82537608960178
396,83.75398780760648
397,80.2724080409879
398,44.94720898708652
399,68.78739991482868
400,59.86328112693027
401,66.330035949592
402,63.74714896688864
403,49.179169250578035
404,25.94197509475252
405,70.95616397166572
406,84.21645486927676
407,22.763171126482895
408,18.37612371407452
409,84.59804312226498
410,34.90898268134129
411,69.43752688068287
412,71.54022697716212
413,76.18635684586684
414,70.26064179538838
415,62.904334573201574
416,66.13004857071004
417,53.174959139887626
418,57.78294353100832
419,60.302842754540926
420,56.58588369049658
421,84.38183707056254
422,84.1043594949806
423,78.63638943375176
424,66.27359824758057
425,66.7510405872057
426,71.49761618213168
427,45.189006241460994
428,48.01702850964499
429,78.32885306477047
430,61.20587643334823
431,67.40616233925417
432,67.40616233925417
433,66.10093091043618
434,65.52840319009849
435,22.551055361777046
436,61.31514151972463
437,33.57561077179524
438,65.3005562500174
439,66.44980850419518
440,67.52673937759909
441,68.59512038767
442,73.55826483507917
443,65.87275666659613
444,57.67611228344406
445,56.31614558126582
446,54.66334142393557
447,65.82537608960178
448,70.26190860099814
449,73.56083873960273
450,65.93486657703545
451,69.61117490671671
452,73.15333000162767
453,63.2479839527684
454,23.184084517117128
455,23.6159123342588
456,69.99219723695927
457,70.8257527372989
458,37.10936179323269
459,64.10428911343675
460,56.27583113674594
461,82.69215843021851
462,81.27586255421875
463,79.28078816506721
464,78.22276630980892
465,60.04622763689999
466,56.03761039776723
467,61.79434633596386
468,59.424157301701534
469,34.25998739812953
470,55.47093343225371
471,58.57306419889613
472,56.716176718401506
473,54.73820820595335
474,54.37023639209402
475,53.57073165251757
476,44.02801607371987
477,43.00202366546596
478,45.47577041142143
479,45.20355041601512
480,66.62040261907026
481,63.83462291628016
482,66.85547298681095
483,25.55444176865472
484,61.41043851543876
485,61.95596472064803
486,51.16616305338365
487,27.378974315932496
488,29.491891554351028
489,28.154297802848255
490,109.8396673662208
491,109.920307042568
492,109.83480863636686
493,115.95512787408916
494,33.57561077179524
495,33.57561077179524
496,65.82537608960178
497,25.61480991693017
498,73.62401793109157
499,75.06398474171641
500,51.34499229842192
501,34.21856518754012
502,59.4470186556755
503,25.770843192871553
504,54.427402376206665
505,80.73394036415084
506,70.93234701344468
507,71.210451002584
508,73.2342933468164
509,70.09293531029459
510,67.24825402711986
511,79.69437266699714
512,61.06391338051083
513,63.306004172833575
514,25.770843192871553
515,28.361157084770774
516,73.95544886865935
517,22.763171126482895
518,62.46545118491756
519,44.1326955042105
520,33.00267632312403
521,68.1399648139712
522,23.197208153110452
523,70.09170679301101
524,66.48022067588349
525,63.62006394747275
526,63.59430520213137
527,86.76576759711705
528,85.80297480967786
529,23.197208153110452
530,18.02137811775549
531,18.134215355274545
532,55.78940029056141
533,77.22444638971191
534,76.53051947146301
535,21.35255432258713
536,21.581372008839338
537,85.57554223899211
538,83.49479830291389
539,24.500764294907114
540,70.09170679301101
541,75.93052397473443
542,65.82537608960178
543,86.26471831383114
544,70.09170679301101
545,71.49761618213168
546,79.77337715132958
547,67.75503518351712
548,52.09183578956308
549,53.075221523507686
550,55.257531774386074
551,74.33314785396874
552,70.13376814264353
553,63.73102656816214
554,65.97721400231853
555,68.04057844400094
556,68.16912338121978
557,47.27244737975126
558,44.517956832880095
559,77.81014423381208
560,76.12243369678114
561,77.8722552418341
562,43.85855174704728
563,52.32982809263454
564,50.98552020028776
565,68.94261015359501
566,69.45582491773132
567,60.97889100847765
568,60.61895921456905
569,26.731004421987706
570,26.748917119704466
571,64.64032450607249
572,67.98725433838817
573,62.282378289713556
574,80.49761372665287
575,86.24226170495885
576,67.01189800800262
577,66.56667391388225
578,66.26034055954031
579,35.075903679902325
580,15.656292270368198
581,62.600952970526514
582,51.02852933143128
583,81.65203827959769
584,45.19195915836226
585,92.75515584109453
586,66.72939642189897
587,57.63813955884033
588,72.37630306985423
589,78.69677659156565
590,78.69677659156565
591,71.40723071807881
592,65.50997425351395
593,54.118315648672954
594,74.79970585556754
595,66.72287111704514
596,61.87064459520533
597,66.14861841679854
598,65.04379122428514
599,25.372050434920304
600,25.227909707051985
601,27.76679296403151
602,20.81663203050143
603,27.489479093575383
604,65.60666491019407
605,65.58366689581743
606,25.97371391432057
607,72.36224375838353
608,23.215892879521896
609,25.94197509475252
610,8.564658792745814
611,67.23508912800489
612,66.29646047975976
613,67.6639375101442
614,47.18742180033433
615,56.51997072026024
616,42.890238890571915
617,40.680409957464704
618,34.61414626673365
619,37.58022311760765
620,27.438459662752678
621,70.88959847371669
622,35.4623720889178
623,30.018670862610307
624,27.267440810650847
625,32.6370570250532
626,31.117076193146033
627,33.04273584160912
628,67.30615350514375
629,20.219063255554403
630,22.121792157879362
631,23.197208153110452
632,20.41216757131346
633,21.238001104339425
634,17.599441077483082
635,19.695031216239578
636,20.52588612839059
637,90.95918901417323
638,29.13102982262052
639,44.567869753534744
640,45.77975923122025
641,93.05998027446319
642,66.46259762410347
643,68.93627104548497
644,66.81182894467216
645,67.21169293766718
646,66.16490729944772
647,63.400525846102404
648,38.43057647058983
649,38.43057647058983
650,43.83404504963655
651,62.027629598402946
652,53.37751015312153
653,14.284990192051534
654,14.189533159832031
655,14.097121832496605
656,50.478600749275095
657,40.418672187315515
658,66.57453153549795
659,72.39163318770949
660,26.856978524908484
661,24.500764294907114
662,66.30465316665342
663,48.902440669421715
664,64.19479998160264
665,84.59804312226498
666,59.177694421884034
667,71.0950685552157
668,71.85905756589554
669,89.11422684698371
670,55.147408446052886
671,53.155042309485886
672,63.03822608372051
673,60.30475139829742
674,59.338967421772445
675,56.03716275796581
676,66.38084160085864
677,64.79779055379188
678,60.52454141192113
679,65.13122684183324
680,61.87064459520533
681,82.82398548902057
682,79.2929896634202
683,78.54419035667297
684,97.54113320187383
685,69.04182834242783
686,65.48916047630848
687,68.65242751993338
688,65.03666870092013
689,58.82583307156373
690,91.87249296812985
691,24.72857547106078
692,68.18849464928232
693,75.76743835138089
694,70.35439162367618
695,67.49770219842367
696,69.12540393463928
697,71.413899188281
698,71.59473364461257
699,67.6487509935605
700,68.17086299494667
701,78.65911161658497
702,61.158824070386906
703,60.179011425269
704,29.44274214602683
705,73.8605063662389
706,54.315503162286625
707,54.268302068980795
708,26.190226748081237
709,104.93608764312683
710,103.06432433676733
711,95.55499548335237
712,70.71749822200925
713,70.96908593394781
714,65.40847569487514
715,64.74538827131687
716,78.66943093683102
717,81.48824469203086
718,94.48637086316836
719,94.48637086316836
720,70.15599345911235
721,45.242158957653935
722,53.95811141801399
723,56.178363138138586
724,65.80997974376626
725,66.49394993164213
726,78.5814429736696
727,94.48637086316836
728,95.48205753333357
729,93.74216620182423
730,103.43264349624306
731,103.02402568035316
732,70.09170679301101
733,96.20036819388903
734,90.08054998051665
735,68.39316599651667
736,72.16812021097934
737,63.38515280557338
738,70.81194782660177
739,71.67116301700943
740,69.42385448049777
741,68.85880001837953
742,56.73461585858424
743,76.62193158920977
744,73.6592597649574
745,110.8927656170662
746,80.88905711393122
747,76.62765414940347
748,66.57041947389783
749,38.63220092506705
750,65.82537608960178
751,48.07351535329169
752,23.005546215092146
753,25.292986575872327
754,27.382087105380222
755,68.30952502747732
756,64.49422559303088
757,65.38602880795906
758,69.81890328026802
759,44.24894827502738
760,72.81143485298679
761,86.90087605400026
762,60.81424348288824
763,54.83413459105136
764,69.08040661992956
765,14.972301670257394
766,28.281615159724147
767,66.54404493616548
768,26.70743084901168
769,30.510931144792934
770,73.92537276511234
771,66.7088747511743
772,35.8602939733434
773,70.69796486299174
774,68.3984855088776
775,65.82537608960178
776,64.54626036887609
777,64.81381585810362
778,70.19706203710999
779,70.51772937359382
780,60.257475073744395
781,59.397713750568975
782,62.12392891018161
783,61.6836427322984
784,80.48047699975356
785,79.50032797300037
786,74.14144546770169
787,79.36147602850662
788,71.77962441774915
789,75.1709314946963
790,64.75244921246625
791,62.78853586206112
792,10.779132442477614
793,64.7268899368103
794,58.141950326541995
795,54.28225314787404
796,49.10367816884238
797,65.67268837912889
798,71.49761618213168
799,67.35009884205786
800,76.77496012939613
801,100.74703034281413
802,98.5513220491286
803,57.34359433097337
804,58.89798981647616
805,72.5654507749172
806,70.26190860099814
807,69.61117490671671
808,43.68955475060509
809,111.4312980750286
810,46.34774506612299
811,87.17624189494003
812,95.94686925902258
813,93.32033536808387
814,100.27252445156915
815,70.93177759462603
816,72.3389473693648
817,71.0901485245765
818,70.75657205796702
819,70.30353636577834
820,70.43153951220191
821,70.56101040172004
822,70.95616397166572
823,79.88221453220854
824,81.99733256884693
825,79.88221453220854
826,68.87359644234976
827,66.3568038038639
828,66.7893901940646
829,70.19801781047252
830,67.28391516351834
831,21.168807982998217
832,70.86747303105145
833,70.66975764167393
834,26.151994802876658
835,72.73689530348653
836,70.24529613544573
837,65.77243416536422
838,63.16987276721466
839,61.51520594158131
840,54.99833861007874
841,54.99833861007874
842,76.32016360107522
843,65.0759767329624
844,69.32696152906149
845,69.54311268185839
846,70.43903061090464
847,72.07701280075506
848,64.41483344550346
849,62.68463222288593
850,59.13922593385096
851,79.96246973631051
852,65.28177816161121
853,69.37517251895355
854,67.19033360672321
855,62.647864419361944
856,67.34314811167962
857,67.65248278980886
858,67.94527519349703
859,68.1109218473438
860,62.7794724155065
861,78.68801199451008
862,65.92914399202365
863,60.03661547340743
864,56.274375325702515
865,62.090234500182326
866,54.57407312591503
867,56.49340989662915
868,64.03188119644386
869,77.88556482518624
870,64.49422559303088
871,79.18540745942238
872,68.71504800541342
873,70.0155866487317
874,65.14283334277769
875,72.14979680320991
876,110.98358856399486
877,59.39471920942105
878,69.30551594058207
879,71.48978843389978
880,65.4053401159463
881,61.84184846519225
882,69.82875332404132
883,70.92810077303037
884,61.560340172910564
885,70.13375743138383
886,61.52327412677095
887,59.48329890288789
888,55.825152561941785
889,63.27553132970284
890,58.52264405810663
891,57.31881414915508
892,54.82207342736066
893,57.58502235165118
894,91.3998757571527
895,86.42170510876721
896,70.49613542851927
897,71.0901485245765
898,65.49873751695208
899,64.03716435651239
900,50.56151813758206
901,75.47123566659499
902,75.75979890958322
903,69.83351361407671
904,68.40037348531371
905,67.36562042499054
906,67.43841724591516
907,67.75589805955448
908,64.73128797869578
909,56.1953423415794
910,70.48477293649714
911,61.07939619479263
912,57.44133737896275
913,58.680584847741834
914,59.720903382666556
915,89.19680939215394
916,88.32936737731083
917,90.09901414895768
918,34.4686291399445
919,66.89724852729827
920,78.65963908445093
921,71.18240059425008
922,28.64391160173288
923,62.14812145924109
924,113.17835659796953
925,37.02741371407425
926,65.58917462103523
927,64.98663183230656
928,64.88619043989655
929,64.3431691155512
930,63.736424758074854
931,64.88619043989655
932,64.88619043989655
933,50.82796962550602
934,70.80128550579846
935,70.7134750095762
936,81.87083822026389
937,76.56514548681335
938,80.69320815288293
939,76.53178488041627
940,71.49761618213168
941,73.43994710769837
942,74.44105690969843
943,79.88221453220854
944,54.63204343433106
945,58.860181975159854
946,84.3594039480966
947,69.04751625394263
948,71.86079551843022
949,72.33765920535396
950,72.79440827843894
951,73.43171195998619
952,47.29722485925993
953,47.193657992541404
954,55.79589859945519
955,59.82652352314607
956,60.05373696526137
957,62.47883507128858
958,63.37169065943596
959,36.804984361171314
960,34.06754066453505
961,34.46881381073374
962,70.17592997220933
963,66.32777567632866
964,61.29919480032846
965,61.356631943386766
966,97.54113320187383
967,104.93608764312683
968,26.807047507734502
969,8.716683356796736
970,29.80207146447436
971,26.832834474518094
972,35.389711741294924
973,34.03170942662315
974,40.78684379768354
975,34.743196089439365
976,83.13174808961264
977,72.65874676810455
978,61.65106989069805
979,60.39151752188683
980,69.78137604191372
981,73.44672015311991
982,70.02488917634167
983,70.1802170533839
984,69.0953589795885
985,70.04979052082348
986,45.63686120708246
987,70.09293531029459
988,66.0777954283119
989,61.925396269082476
990,64.38497017418578
991,64.28655387011977
992,60.613529698284374
993,65.82537608960178
994,71.38665857580531
995,70.56101040172004
996,65.43064335907974
997,68.88190053642327
998,57.68110200530311
999,81.84282135838524
1000,81.84282135838524
1001,71.64209260341474
1002,43.59786327201838
1003,27.73773712837111
1004,28.112025779471118
1005,76.05654255825078
1006,70.77928584268568
1007,65.5983707133216
1008,60.32428703711455
1009,54.32614534184142
1010,61.14006409484751
1011,86.24707488938247
1012,22.640369106214038
1013,25.560580639205575
1014,75.41383092676668
1015,79.00298466711948
1016,78.48602671052976
1017,75.02233821176273
1018,69.71741177372826
1019,65.93379510259714
1020,85.03798683713009
1021,71.96994934778064
1022,71.66886395873644
1023,58.03261983582983
1024,71.48871212900346
1025,36.54769989103798
1026,35.33731896449696
1027,35.33731896449696
1028,33.9173297248265
1029,32.442094273685775
1030,71.32926403994733
1031,75.24259543739697
1032,75.76493147454039
1033,75.80812442563357
1034,59.588608502527414
1035,58.779309882753005
1036,14.67081295138453
1037,70.50956014606467
1038,63.524368793145946
1039,63.29924194349349
1040,60.94496293883653
1041,60.512053528302026
1042,185.84208836730082
1043,79.88221453220854
1044,72.30861965218256
1045,67.07511232461829
1046,54.7622843330684
1047,68.13837284529993
1048,107.65559982493218
1049,107.65559982493218
1050,27.048756729265158
1051,44.29673477447919
1052,45.5028149919114
1053,45.431013869158285
1054,41.98347391098119
1055,46.74994947406918
1056,44.354842995630605
1057,45.691331234094655
1058,45.52123122421625
1059,73.69176537015494
1060,74.27038980255341
1061,79.14738897820604
1062,80.87112050260086
1063,77.58002797502292
1064,82.62933791518819
1065,82.8677090842435
1066,52.50894441046481
1067,52.50894441046481
1068,23.976502807724017
1069,26.235205966824644
1070,80.07372066103858
1071,42.04356733048855
1072,63.35658757298264
1073,68.62828346843625
1074,48.78585191892385
1075,60.354471323577066
1076,65.49909769341826
1077,104.99009000687099
1078,69.88748217350644
1079,93.72933087830435
1080,72.88002650967383
1081,64.10289796262217
1082,70.52853798283633
1083,46.66894271717276
1084,36.630785723837924
1085,35.627981184501245
1086,71.49362327033137
1087,69.93456773250054
1088,78.66620308438621
1089,76.53178488041627
1090,75.24259543739697
1091,75.51803657063192
1092,75.51803657063192
1093,76.76795862067911
1094,65.0127092222749
1095,65.0127092222749
1096,27.934728668940558
1097,22.070056945632835
1098,61.48631762631326
1099,64.89953449482482
1100,68.7221334549005
1101,69.26271682596027
1102,28.962210021351005
1103,54.561921418748504
1104,57.53736707615486
1105,50.201860726042234
1106,29.135656020079267
1107,29.64163206348364
1108,65.28590969201622
1109,72.22745449912964
1110,54.319053477402655
1111,56.47301736447195
1112,62.71333992660957
1113,27.934728668940558
1114,65.55441779217142
1115,65.55168649362471
1116,70.95616397166572
1117,65.22614717254689
1118,25.90606655495378
1119,23.58621273548257
1120,23.417988346009196
1121,63.72820540323608
1122,79.88221453220854
1123,64.03829827085525
1124,29.80538344308455
1125,94.3735755862173
1126,94.3735755862173
1127,104.93608764312683
1128,97.36661815428897
1129,95.62647285849783
1130,66.67629329634894
1131,59.96713823687249
1132,59.02317207405677
1133,79.86406020160354
1134,68.86215461439153
1135,71.1893700221838
1136,96.18721556508024
1137,67.6145533926892
1138,71.38437438380896
1139,29.599449306076338
1140,65.5028670115301
1141,76.33744552754712
1142,75.40476030778419
1143,73.8135580810002
1144,90.18714131124673
1145,75.27799103237578
1146,64.72137782100117
1147,88.9344500423712
1148,49.74660637507057
1149,69.20661494831941
1150,69.06689210324015
1151,66.13463468133247
1152,66.91268876750365
1153,74.06654639500607
1154,76.47842606936265
1155,83.76350181770763
1156,82.45804061694412
1157,79.69816129584402
1158,78.65742765362529
1159,78.3957691477502
1160,76.6357206725873
1161,66.48554785127811
1162,67.23332975211207
1163,67.61630400088052
1164,70.47457248988681
1165,66.30897719877365
1166,67.95764790801942
1167,68.33944279886157
1168,66.49346191931522
1169,79.89668700558272
1170,79.89668700558272
1171,65.82537608960178
1172,70.28562646354834
1173,57.66412773563075
1174,70.49267020875473
1175,71.47599206668036
1176,71.45303953984967
1177,71.13506367366145
1178,62.177508544720105
1179,61.056055621127435
1180,71.37309193003429
1181,77.4720656161735
1182,65.82537608960178
1183,64.09618245579338
1184,60.90536879471133
1185,110.98259238461279
1186,49.92476091239249
1187,49.72503405155212
1188,49.52731436589933
1189,73.63800398914373
1190,65.0127092222749
1191,101.3515730134902
1192,101.3515730134902
1193,74.15377098423403
1194,70.19706203710999
1195,97.54113320187383
1196,81.20887347150637
1197,67.03165797280565
1198,67.16727608119174
1199,69.37708298618776
1200,72.79561851379631
1201,66.55454749246871
1202,63.973656110471204
1203,61.36390754650544
1204,56.024749653292936
1205,67.9068739943304
1206,61.789052721747716
1207,24.73170337210538
1208,24.694432420504405
1209,15.414043168885296
1210,17.926082805056176
1211,21.104390027104408
1212,31.697548105781976
1213,32.262211989657985
1214,61.08707349205444
1215,67.25609329416869
1216,66.69349319305158
1217,66.60928338399995
1218,64.77036215730848
1219,72.03155671939163
1220,25.18243867343311
1221,25.355785352912477
1222,28.96803063345643
1223,26.696157735384787
1224,24.816845808800217
1225,62.201955487479914
1226,23.09174793556059
1227,58.03016634852893
1228,70.7134750095762
1229,70.60441580972972
1230,56.060221239878864
1231,65.23289474346626
1232,60.22737415996196
1233,56.384504617838054
1234,56.20974630586674
1235,56.03761039776723
1236,73.13457713895465
1237,26.44695825994063
1238,27.73982996904521
1239,23.040360678108826
1240,25.555298443628473
1241,23.642968389797524
1242,75.40802310820334
1243,75.34984591878126
1244,70.10511758244894
1245,67.56712298421354
1246,70.09170679301101
1247,30.521276804097496
1248,29.843019529510286
1249,36.415467000240206
1250,64.51141930785533
1251,63.44084214940015
1252,72.64755202018804
1253,28.22967491402143
1254,71.40723071807881
1255,71.18010595737616
1256,24.72857547106078
1257,21.13543849168881
1258,59.72468938770292
1259,72.27163785194583
1260,73.1761364299704
1261,74.06993203613737
1262,71.18010595737616
1263,58.35466875339886
1264,26.76865963002124
1265,68.44159072813838
1266,68.48106144723306
1267,17.9759646717348
1268,23.490318548165817
1269,45.46493139641427
1270,51.17994062737389
1271,36.132234091748984
1272,37.391043151612415
1273,37.58022311760765
1274,33.52783536395091
1275,64.4521588456355
1276,69.52867266207389
1277,71.41377601791424
1278,67.9068739943304
1279,69.9475084648582
1280,67.40616233925417
1281,61.14006409484751
1282,62.539770261003106
1283,95.06093767463713
1284,50.478600749275095
1285,80.84434146185626
1286,76.80219318775286
1287,78.63638943375176
1288,63.25844392339233
1289,80.32134559173775
1290,64.95418068689003
1291,27.75113812449949
1292,63.516802693747
1293,75.09535294436
1294,71.64209260341474
1295,67.36109578674396
1296,71.64209260341474
1297,10.682641720883606
1298,61.592509019685416
1299,65.63735387544162
1300,67.03724596805765
1301,70.77959541143983
1302,73.16592505194774
1303,69.00460836500665
1304,77.75777540402734
1305,58.35673316221172
1306,56.60400950914582
1307,63.68262452015622
1308,61.17712822884295
1309,59.13517991770893
1310,57.21087328062223
1311,65.12507831312396
1312,58.58526655750108
1313,57.682168881196155
1314,59.72178277182301
1315,59.23639802837791
1316,62.44354983501194
1317,20.980419005607885
1318,78.43245132560654
1319,71.36887865259393
1320,70.63684000746593
1321,45.09782337000899
1322,71.49761618213168
1323,58.19644616337654
1324,22.7806239235657
1325,25.086299374915583
1326,61.654377026197785
1327,27.009648399281367
1328,58.78355697769225
1329,66.32870616877648
1330,67.04302354058478
1331,66.53280601622117
1332,65.97368907906383
1333,61.147260660479326
1334,62.48752887555353
1335,73.41225840800809
1336,72.7955945483007
1337,63.13179096514572
1338,70.09170679301101
1339,70.09170679301101
1340,70.09170679301101
1341,70.09170679301101
1342,47.33404479463586
1343,57.47590208867319
1344,22.215475174951763
1345,71.74931310124575
1346,63.70890116423907
1347,51.9227088077243
1348,70.17675056078966
1349,68.89034456005587
1350,60.00406465358346
1351,71.26171755579247
1352,64.93088042422355
1353,70.47457248988681
1354,65.34921180157485
1355,66.41719663771056
1356,62.92588734764042
1357,79.55018119114985
1358,80.47213274664625
1359,70.56612710838644
1360,26.76382664362727
1361,26.724236046045895
1362,97.54113320187383
